S_1,F_1,S_2,F_2
0.0,-4.3494159740475885e-08,0.0,-2.995829486707179e-08
0.0,1.599024130882755e-08,0.0,1.3306861603723517e-07
0.0,-1.931805329036252e-08,0.0,9.915630272416836e-09
0.0,-1.552276600591541e-08,0.0,-1.9917824545245832e-08
0.0,-4.951544951836695e-09,0.0,2.2913826569492802e-08
0.0,7.890253073128422e-09,0.0,1.3337299265003874e-09
0.0,-6.123662643631194e-09,0.0,-4.3097466573271953e-08
0.0,9.241613696531203e-09,0.0,1.3683236943506916e-08
0.0,2.2376456598749433e-08,0.0,7.131794035331044e-08
0.0,-2.6207773373698723e-08,0.0,-4.194907603505272e-08
0.0,-5.0399880180407314e-08,0.0,-1.0943863415491252e-07
0.0,-4.907569106649129e-09,0.0,8.048861133147511e-09
0.0,1.3228721940095054e-08,0.0,-2.190622723219349e-08
0.0,-5.819559945052788e-09,0.0,-3.496235798650104e-08
0.0,-2.004780341735568e-09,1.0,1.0253181770281122e-08
1.0,1.7012766306834264e-09,0.0,1.823900674935425e-09
-1.1102230246251565e-16,-2.4495846773220372e-08,-3.3306690738754696e-16,-5.303326133798697e-09
1.1102230246251565e-16,-5.02310761874014e-09,3.3306690738754696e-16,1.0947837836283733e-08
0.0,1.2716058073181097e-08,0.0,7.253242928495494e-09
0.0,-1.2469756427435636e-08,0.0,8.088744340994988e-10
0.0,3.3834659518560445e-10,0.0,2.1926627979951262e-08
0.0,2.5672998305026345e-08,0.0,7.346232600013992e-09
0.0,4.292165591834874e-08,0.0,3.535627648432182e-08
0.0,8.684818304516283e-08,0.0,2.1001123613473284e-07
0.0,-1.2381658009985586e-07,0.0,-2.1124574622888304e-07
0.0,-1.1051416137775042e-08,0.0,1.1540809161658672e-07
0.0,-1.363194677139746e-08,0.0,2.5088091604175133e-09
0.0,-1.0718833109990545e-08,0.0,-1.3705027335220166e-07
0.0,-3.097694873943624e-08,0.0,-2.6963168409110953e-08
0.0,-1.411334249468155e-08,0.0,-2.700308829872711e-08
0.0,-6.806187391461549e-09,0.0,7.120127598625459e-09
0.0,-3.819985350261844e-09,0.0,-5.280595516410351e-10
0.0,-1.7751240921626283e-09,0.0,-9.759732577663265e-10
0.0,3.6005738834887786e-09,0.9999999999999997,-2.878660332328311e-09
0.0,-2.6282056309057116e-09,5.551115123125783e-16,3.5289891897605243e-09
0.0,-2.9327046346949714e-09,-4.440892098500626e-16,5.200330832622054e-09
0.0,1.1319222892325369e-09,0.0,-3.3518310260660634e-08
0.0,2.6739716219026364e-09,0.0,-2.7099589772205967e-08
0.0,-6.848566513895092e-09,0.0,-1.2131871613973998e-07
0.0,2.0428534419636435e-08,0.0,-1.8291261483227567e-08
0.0,2.0079648876958342e-08,0.0,-5.3553542755935266e-08
0.0,7.084175734917154e-08,0.0,-3.582103325072694e-08
0.0,9.493737920251986e-08,0.0,-2.5912519241444443e-08
1.0000000000000002,-8.141194030031297e-09,0.0,-1.5442835099577218e-08
-2.220446049250313e-16,-6.35495212009436e-11,0.0,-8.732836320746175e-09
2.220446049250313e-16,-9.198718231573366e-08,0.0,-7.974449545145061e-10
0.0,-4.212319097973703e-08,0.0,-9.662748379213325e-09
-2.220446049250313e-16,-1.5000358644101658e-08,0.0,6.021154153046382e-09
2.220446049250313e-16,-2.2611054362187133e-08,0.0,-2.903691154187983e-09
-3.3306690738754696e-16,-1.9047762478408004e-08,0.0,-6.931360374551322e-10
3.3306690738754696e-16,1.1529227350592932e-09,1.0,1.2211359035063641e-09
-2.220446049250313e-16,-5.545287251607077e-09,-1.1102230246251565e-16,5.139061620695904e-10
0.0,-1.940126974631085e-08,-2.220446049250313e-16,-4.137287135108637e-09
0.0,-6.517625550372941e-09,-1.1102230246251565e-16,-1.0099623359849375e-09
0.0,2.658606057082125e-07,0.0,-1.053982505716533e-08
0.0,2.0455992171264366e-07,0.0,7.23233251620492e-09
0.0,3.7638262142536403e-07,0.0,2.841946761811265e-08
0.0,1.1146323117827718e-07,0.0,1.6654675061289482e-08
0.0,4.5983426844030936e-09,0.0,-2.104253287171787e-08
0.0,2.743026868756714e-07,0.0,1.8778155119747454e-08
0.0,4.211083250993397e-07,1.0000000000000002,3.2007910810705195e-08
1.0000000000000002,4.0661109323991695e-07,-2.220446049250313e-16,6.412620763285304e-08
0.0,-6.087557153477972e-07,-2.220446049250313e-16,2.563386949816504e-07
-3.3306690738754696e-16,-5.558395628213475e-07,4.440892098500626e-16,5.658145866505039e-07
-0.9999999999999999,-5.412504208379688e-07,2.220446049250313e-16,2.2124624479147302e-07
0.0,-2.2612441910041523e-07,-4.440892098500626e-16,-3.268153022872865e-07
0.0,-1.0638051719524813e-07,-3.3306690738754696e-16,-1.606658543096274e-07
1.0000000000000004,-4.3751228417932e-08,3.3306690738754696e-16,2.9558266305684806e-07
0.0,-3.5868902159563726e-08,-1.1102230246251565e-16,-1.151367030161054e-07
-4.440892098500626e-16,2.6775590811212185e-08,0.0,-2.616930430576758e-07
-1.1102230246251565e-16,-9.400495031286483e-08,3.3306690738754696e-16,-4.381524263408212e-08
1.1102230246251565e-16,-3.01588741535852e-08,0.0,2.805633414482145e-07
0.0,4.854532065223794e-09,0.0,7.868125018184457e-09
0.0,-9.342144546842235e-09,0.0,-4.438752387869727e-09
0.9999999999999999,-2.333050752589827e-09,0.0,-2.39233575172193e-09
-1.1102230246251565e-16,-1.6470693697812075e-09,0.0,1.4315209018178687e-10
4.440892098500626e-16,4.830505773156802e-09,0.0,7.186397033009939e-10
0.0,-3.3223024109574344e-09,0.0,-2.2901179175249815e-09
0.0,5.106535194698803e-11,0.0,2.8551917274910462e-09
0.0,-3.734062881122213e-09,0.0,5.963936011710402e-11
-2.220446049250313e-16,5.315722495513598e-09,0.0,3.3920304343126872e-09
2.220446049250313e-16,-4.838921729977131e-09,0.0,-3.465427367288498e-09
2.220446049250313e-16,4.13512685204509e-09,0.0,-5.789967616465222e-10
-7.771561172376096e-16,4.8006040098691474e-08,0.0,2.837283696877079e-09
0.0,3.8423019788069715e-08,0.0,4.461454494730789e-09
2.220446049250313e-16,-1.8748138685964472e-08,0.0,-2.5147683047066497e-09
1.1102230246251565e-16,1.4018337104459989e-07,0.0,1.6368315725046044e-08
2.220446049250313e-16,1.9777591830916192e-08,0.0,-6.530171869911785e-09
0.0,-3.8044139216708556e-08,0.0,-5.912288614240423e-09
-6.661338147750939e-16,1.3994188918786676e-08,0.0,-1.7683746023067205e-09
-0.04632289642355869,-6.582109563169066e-07,0.9999999999999999,4.3879433064830664e-07
0.009613966575906074,2.3006462015473517e-06,-1.1102230246251565e-16,1.4072740782467007e-06
0.04590477030795381,-3.9803176150599097e-07,2.220446049250313e-16,2.8320923775027007e-07
0.0001574509694959314,6.70384542900139e-07,2.220446049250313e-16,7.141327159843063e-07
-0.0030271855854449026,-2.374159066675936e-07,0.0,2.635453711263837e-07
0.00018589567593108036,-1.0408615253254535e-06,-5.551115123125783e-16,-2.5402027858945075e-07
-0.059902924249207956,-6.085263521526947e-07,5.551115123125783e-16,7.23289758752797e-08
-0.037801639920731045,5.915776910114807e-07,-5.551115123125783e-16,4.0725003600527947e-07
0.05205265908304679,-9.977299669117203e-07,3.3306690738754696e-16,-4.2950455281243194e-07
0.05352612759021902,-1.1100355550297553e-07,2.220446049250313e-16,2.471071184118049e-07
-0.06764707903231715,-1.3450965525407808e-06,2.220446049250313e-16,-4.5889707962487574e-07
0.043710004261293234,-9.609696917323168e-07,-9.992007221626409e-16,-7.147573114707489e-07
-0.027304109639981755,-4.927986992697692e-07,2.220446049250313e-16,-1.6691826658643524e-07
0.010702088386756126,-6.626011554544678e-07,3.3306690738754696e-16,-5.727166580982157e-07
0.04267745516806354,1.2430655260686678e-08,-1.1102230246251565e-16,-2.88963747152593e-07
-0.01586696638843743,2.2916462967259602e-07,0.0,-7.199827791737334e-07
-0.07432530757062605,2.3078300728229814e-07,1.1102230246251565e-16,-4.2816901668629725e-07
0.03952848798212827,1.1461447229521584e-06,0.0,-2.0763536667800508e-07
1.0,-1.0066582945000804e-08,0.0,8.662869959152903e-08
-4.440892098500626e-16,8.017016170924754e-08,0.0,-2.08724748063105e-07
0.0,4.516930744102866e-07,0.0,3.9162189295893785e-07
4.440892098500626e-16,1.0256451332679717e-07,0.9999999999999998,-2.674903498700589e-07
2.220446049250313e-16,2.5106605789915176e-07,4.440892098500626e-16,-3.530681169650052e-08
-2.220446049250313e-16,2.3281254470930443e-07,-2.220446049250313e-16,-1.7057890318028517e-07
2.220446049250313e-16,-7.553614977950929e-08,0.0,-1.6669856677253843e-07
-2.220446049250313e-16,-7.812645890226097e-08,0.0,1.4104957699601086e-07
-1.1102230246251565e-16,-8.244003311119775e-08,-1.1102230246251565e-16,9.778534604265587e-08
3.3306690738754696e-16,-1.1729014204320265e-07,-1.1102230246251565e-16,1.3205461755205752e-07
0.0,4.472090040508226e-08,2.220446049250313e-16,2.851218823707315e-07
0.0,3.174751782353268e-07,0.0,-2.671111246854708e-07
-5.551115123125783e-16,-8.737870302866205e-08,2.220446049250313e-16,-3.166057808812184e-07
0.0,-4.608243784787193e-07,0.0,-2.500528694326932e-07
3.3306690738754696e-16,-1.47011280660081e-07,-3.3306690738754696e-16,-3.23730932905164e-07
0.0,-1.1680930356305907e-07,3.3306690738754696e-16,-1.4852623735350796e-07
0.0,-1.316809061790991e-07,-4.440892098500626e-16,-1.5009392768661194e-07
-3.3306690738754696e-16,-1.1114738072137689e-07,-1.1102230246251565e-16,-3.064866689328487e-08
0.0,-1.2177998200968435e-07,-0.1107793816434628,-1.4356722203956441e-06
0.0,5.694985816262488e-09,0.07297122692534863,-4.6164723244146444e-07
0.0,1.1324864601647278e-07,0.09154482841284506,-1.4098393421591027e-06
0.0,7.468566138868486e-08,-0.06213895808959302,-4.4882240217702946e-07
0.0,1.8377360504473468e-07,-0.03738297235592647,-3.357959712957383e-07
0.0,6.332793986985055e-08,0.1159168202103491,-3.87523346034868e-07
0.0,3.316035304123941e-08,-0.03298536157855114,5.070678525953528e-08
1.0,-4.300383693589538e-08,-0.07833948293953785,-5.350025958250623e-07
-2.220446049250313e-16,-2.8418577358024798e-08,0.01949532006252519,-2.603219627417278e-07
-0.9999999999999998,-7.343369361478831e-08,-0.025990122670586313,-4.1942334974009975e-07
0.0,-7.077210852912683e-08,0.03143678352152146,-4.73884949769854e-07
0.0,7.698814101786407e-08,0.07621918433713515,-1.7520724213682107e-07
0.0,-1.2554613704196505e-08,-0.05358585727649445,-2.5793036684262916e-07
1.0000000000000004,-1.1915294066966449e-07,0.0028092879427010775,-2.581271701274092e-07
-4.440892098500626e-16,-9.431283842786818e-09,0.039253920917497576,-1.2285326533856267e-07
-1.1102230246251565e-16,-4.142958687225473e-08,-0.11290421754765201,-3.4080079558407285e-08
1.1102230246251565e-16,-1.0779088199797116e-07,0.18083525941195644,-3.0643624313597686e-07
0.0,-7.289831103207691e-08,-0.14095870608952143,-1.7097157751777563e-07
-0.043456199027040565,-2.716117990075872e-07,-0.010943767093424484,1.1510165265349315e-08
0.04499724846546993,1.7277566257689612e-07,-0.028232767228018485,-5.592857377223476e-09
-0.031556848548669914,1.3468497854773882e-07,-0.01690407104333458,2.4088872052629992e-08
0.013651166726474928,-1.0407616741758813e-07,-0.007693015107777645,-7.974596627491332e-09
0.02740588320446946,9.319964533460734e-08,0.04445115259761079,3.884508714691036e-08
-0.05328194348310311,6.034377975083771e-08,0.038661702660629294,4.95652301424343e-08
0.0698128732748653,2.4677798364791666e-07,-0.05021699524190004,3.890384761007227e-08
0.005492712821434598,6.983373168623117e-09,-0.05316271992161847,3.095615710435596e-08
-0.07016279769764866,2.1761435391454138e-07,0.1106105219764979,5.6200070730483255e-08
0.0069748887461120734,3.8040467416067263e-07,-0.028558310310924817,-2.5147426185867474e-08
0.12103954525918348,4.192488177068296e-07,-0.0816007522315727,-1.4147178717394169e-08
-0.03362047606212393,1.0125613698619418e-06,0.07707569328045794,4.9573054639040514e-08
-0.06991481311436343,1.1964417581111775e-06,-0.007957842321296926,2.695389582640929e-08
-0.02544243569818061,-3.977665983256884e-07,-0.024172428164522586,3.147704319417244e-10
-0.047335932909428724,4.0468148654326797e-07,0.04287111783558051,5.408736569733856e-10
0.03544479117128163,2.1705122890125545e-07,-0.010455156476153471,-1.2994752296435742e-08
0.07174386833801183,-6.509972081403282e-08,-0.014008076237430611,-3.686530476443294e-08
-0.013288915541658453,-3.736113285413012e-08,-0.004988363758801295,9.532506624054803e-08
0.0,-6.2365258735042115e-09,0.0,-1.552531983861626e-07
0.0,6.9801554758441906e-09,0.0,2.5764583710952117e-08
0.0,1.5786454810040595e-08,0.9999999999999999,-1.0471755729213328e-07
0.0,2.3594984810415543e-08,1.1102230246251565e-16,3.905912564050595e-07
0.0,1.107926195231812e-08,2.220446049250313e-16,1.0240487995361032e-07
0.0,1.3124585507284813e-08,0.0,1.2133905897826484e-07
0.0,2.4264485887215393e-08,-2.220446049250313e-16,-3.131261223643382e-08
0.0,1.1669373449763044e-07,0.0,-3.710601390594084e-08
0.0,5.6883074250890786e-08,-1.1102230246251565e-16,2.8280451260798154e-07
0.0,5.1881042395507404e-08,3.3306690738754696e-16,1.1466993328212976e-07
0.0,1.2625545195987794e-07,-2.220446049250313e-16,5.828680286867896e-07
0.0,1.742328151976835e-07,4.440892098500626e-16,-4.2634860619728327e-08
0.0,2.147057216461694e-08,-4.440892098500626e-16,-2.3522233050243791e-07
0.0,2.0351504304016999e-07,0.0,-1.6720529174563134e-07
0.0,-3.005613166351395e-07,-1.1102230246251565e-16,-5.707270190669077e-07
0.0,-3.434448657912981e-07,1.1102230246251565e-16,-4.807410050489125e-07
0.0,-1.3516424957060735e-07,2.220446049250313e-16,-2.687089079245197e-07
0.0,-5.8743230013647e-08,-2.220446049250313e-16,-9.759872199310848e-08
0.0,-1.2042619914609535e-07,0.0,1.0029437191860777e-07
0.0,-1.3234520110927403e-07,0.0,-1.613525455468331e-08
0.0,-2.471511066914901e-08,0.0,-6.1191343547761895e-09
0.0,-6.209775307297605e-08,0.0,-3.041738239062397e-08
0.0,1.0919427495537098e-08,0.0,5.027391125622671e-08
0.0,-8.036210203954399e-08,0.0,-1.1681772633664876e-07
0.0,-2.373374101694024e-08,0.0,5.156363016567409e-08
0.0,-3.167829660810641e-08,0.0,-1.0083777794989144e-07
0.0,-1.1971233959684458e-08,0.0,-5.453866691595977e-09
0.0,-1.4308995943679295e-08,0.0,-2.023258645067472e-08
0.0,-2.4505263240826026e-08,0.0,-3.220453983487915e-08
0.0,4.614170556749282e-09,0.0,1.328771155328923e-08
0.0,-5.473392050703291e-09,0.0,-9.56515435746042e-09
0.0,-8.942094353869837e-09,0.0,1.7472110869221175e-09
1.0000000000000002,7.2505917714238435e-09,0.0,2.3974442342478134e-08
0.0,2.446181923687618e-09,0.9999999999999999,-8.0686987757872e-09
-4.440892098500626e-16,-1.7895559789593564e-08,0.0,-2.8858117673280497e-08
4.440892098500626e-16,-4.655852858803656e-09,0.0,2.7463212148859357e-09
0.0,-3.485673005343413e-07,-0.07078894645276579,-4.3286490836180747e-08
0.0,9.022858648677355e-07,0.04333697046887863,3.949747679143908e-07
3.3306690738754696e-16,-1.7526613191876129e-07,0.027558253771433616,-6.67041604174301e-08
-2.220446049250313e-16,9.992797913582771e-07,-0.024420099585220623,3.9442397792299744e-07
2.220446049250313e-16,-4.5265132939675857e-07,-0.019488040933206774,-9.149309107669977e-07
0.0,-2.569138814578771e-07,0.006734101733841591,-4.1538995674272874e-07
-4.440892098500626e-16,-2.697238414839376e-07,-0.03129988738896361,-2.6044622245535733e-07
0.0,-1.6471431081299653e-07,0.027926192732416144,-1.638540197745896e-07
0.0,9.28386270970808e-08,0.021966095152162968,-2.0209406557114575e-07
4.440892098500626e-16,-4.538596385827988e-07,-0.029398600562059007,-1.5660327221667095e-07
0.0,-6.519690032291692e-07,-0.017313018244848433,-8.561259505768244e-08
-2.220446049250313e-16,1.1521115084178407e-08,-0.0018006928182021653,4.018208983325171e-08
-1.1102230246251565e-16,3.540977559168828e-07,-0.0002895886731484332,-1.0921143029918316e-07
1.1102230246251565e-16,1.5835198610147927e-06,0.0741100865246982,-1.6178968849089874e-07
-3.3306690738754696e-16,3.0212483125069406e-06,-0.02533866383682226,1.190296302411298e-07
2.220446049250313e-16,1.864059777290095e-06,0.03330236480846693,3.846121785500147e-08
0.0,9.03248292161145e-08,-0.014139648897365742,-1.4333232911667458e-08
-1.1102230246251565e-16,6.952659532544203e-07,-0.02078551612955537,2.1693836060876492e-08
0.0,-1.2293714157785017e-09,0.0,-1.3472082116550155e-08
0.0,1.3285271882601534e-09,0.0,3.7560540988579326e-08
0.0,2.1297655972141173e-09,0.0,7.31732782810468e-08
0.0,6.610261238382265e-09,0.0,6.973503445806274e-08
0.0,1.1076896511141844e-09,0.0,3.947099003198652e-09
0.0,4.103647066600048e-09,0.0,-5.888225018679805e-09
0.0,5.999985486226931e-09,0.0,-8.325621649873936e-08
0.0,2.513125174630206e-09,0.0,-3.679141968859767e-08
0.0,1.6346925235666274e-08,1.0,2.8658624273703005e-08
0.0,-4.824845234452366e-09,-1.0,-4.644896733907444e-08
0.0,-3.3474281124767913e-09,0.0,-8.520082843688216e-08
0.0,5.999872243478423e-09,0.0,2.9596451156521674e-08
0.0,1.0852290444063326e-08,0.0,1.3154328826203704e-08
0.0,-3.9003264618031634e-09,1.0000000000000002,1.4955486449252915e-08
0.0,1.309961739082155e-08,-2.220446049250313e-16,-4.12738216937213e-09
0.0,-6.074163394487186e-10,-1.1102230246251565e-16,-5.877210469407145e-08
0.0,-2.9685693903047253e-10,-2.220446049250313e-16,1.6640555600133666e-09
0.0,1.7342009073217922e-08,3.3306690738754696e-16,2.8123487538778136e-08
0.0,-3.9100676474390745e-09,0.0,-3.0766569736329075e-08
0.0,4.236161359472136e-08,0.0,-4.15266576681006e-09
0.0,1.0480254388767205e-07,0.0,-1.3988597657998984e-08
0.0,5.486830758627551e-08,0.0,-8.108807847406752e-09
0.0,8.681744247951426e-08,0.0,-9.116078736326468e-09
0.0,7.418081509058534e-08,0.0,-1.2222240375336928e-08
0.0,1.9840065021980993e-07,0.0,4.740898340571702e-10
0.0,4.6153888888511616e-08,0.0,-1.1043816527944754e-09
0.0,8.91893989773962e-08,0.0,-3.2528663318487348e-09
0.0,-2.125498781424546e-08,0.0,-4.0572044390785336e-09
0.0,5.1268108336444214e-08,0.0,-5.712416761838311e-09
0.0,-1.822197248202429e-07,0.0,-4.3951864370228577e-10
0.0,-1.954541289705958e-07,0.0,-1.222954626456385e-09
0.0,-4.3445106712169966e-08,0.0,-1.2852859665457569e-09
1.0000000000000002,-5.622366927582329e-08,0.0,-2.026221768147707e-09
-4.440892098500626e-16,-1.219866049950724e-07,0.0,2.2353869866265086e-09
1.1102230246251565e-16,-1.9851673016546567e-08,1.0,-3.6752718646226867e-09
-1.1102230246251565e-16,8.166967262468462e-08,-3.3306690738754696e-16,7.246218292067392e-10
0.0,6.038160194066222e-08,0.0,8.584736175265561e-08
2.220446049250313e-16,6.96912252351467e-08,0.0,3.168870094327758e-07
-2.220446049250313e-16,-2.5336947828691326e-08,0.0,2.3619442401923152e-07
-2.220446049250313e-16,1.4066261542211575e-07,0.0,3.256459706335597e-08
-1.1102230246251565e-16,1.8641745782588268e-07,0.0,-7.154625336625031e-09
5.551115123125783e-16,6.858027745693107e-08,0.0,-1.1346734254402699e-07
0.0,-2.5593493546693935e-08,1.0,-4.0757703345661845e-08
0.0,-4.73882209917065e-08,-2.220446049250313e-16,-4.522003109741486e-08
-2.220446049250313e-16,-1.7099841898016145e-08,2.220446049250313e-16,-2.0234787712070123e-08
0.0,-7.328295623665328e-08,2.220446049250313e-16,-9.90656388921707e-08
-1.1102230246251565e-16,-1.1739735725768698e-07,-3.3306690738754696e-16,-8.077227278135977e-08
1.1102230246251565e-16,5.756646714871326e-10,1.1102230246251565e-16,3.6681711890196523e-09
0.0,-6.65531331378588e-08,-2.220446049250313e-16,-7.371166361735963e-08
2.220446049250313e-16,-3.812603779351773e-08,2.220446049250313e-16,-3.047721151006041e-08
0.0,-1.9378160232008678e-08,2.220446049250313e-16,1.5925114382753247e-08
0.0,4.0092487552101375e-08,0.0,4.603023739946366e-08
-3.3306690738754696e-16,-5.0735400236590046e-08,-3.3306690738754696e-16,-9.162772585114009e-09
3.3306690738754696e-16,-3.060554831790796e-08,-1.1102230246251565e-16,-7.172891969275952e-08
0.0,0.0,0.0,-9.429106495595356e-10
0.0,2.755874639603917e-10,0.0,2.5424292782183493e-09
0.0,-9.677360024440419e-11,0.0,-3.1735067018701097e-09
0.0,1.6902417243613853e-10,0.0,2.2635341379029195e-10
0.0,-6.252571516096597e-11,0.0,6.474011438051265e-10
0.0,8.90454866231405e-09,0.0,1.4020348471088796e-08
0.0,-5.055458396352464e-09,0.0,-4.03577901098018e-09
0.0,-5.368743144495977e-10,0.0,-6.352454806624051e-09
0.0,-2.6405644129590122e-09,0.0,-4.856847191092584e-09
0.0,6.220359467790093e-09,0.0,3.312143781464272e-09
0.0,1.7044615843730956e-09,0.0,7.54874995845256e-09
0.0,5.469280157613387e-07,0.0,5.307636852247555e-08
0.0,9.156531923792963e-08,0.0,3.6327813006664656e-07
0.0,-1.830021489013234e-07,0.0,3.9508491056494656e-08
0.0,8.254220915659968e-08,1.0,6.344754325482426e-07
0.9999999999999998,2.0737336967613376e-07,-3.3306690738754696e-16,3.2395304856436273e-07
1.1102230246251565e-16,2.0038662569277226e-07,0.0,3.620733650677717e-08
0.0,-4.903038757220208e-08,0.0,-3.255536228152777e-07
0.0,-5.734369090681923e-10,0.0,1.3529165565628886e-10
0.0,-8.624640834842267e-10,0.0,-3.518421831660845e-10
0.9999999999999997,-7.028877480053924e-13,0.0,2.672623511390526e-10
5.551115123125783e-16,1.6060991703259477e-09,0.0,-2.1763753021986077e-10
0.0,1.6040658967764186e-09,0.0,1.2720829944967704e-10
-4.440892098500626e-16,1.8004598700827043e-09,0.0,1.740737581856777e-10
4.440892098500626e-16,2.636885021445323e-09,0.0,4.773486883546952e-11
0.0,2.658396880406145e-09,0.0,2.0372209474928106e-11
-5.551115123125783e-16,3.3288655387764252e-09,0.0,1.0234950220677776e-09
3.3306690738754696e-16,-8.672227380657006e-11,0.0,-1.0406318307065744e-10
-2.220446049250313e-16,-1.8062498163828877e-09,0.0,7.35317814970493e-10
2.220446049250313e-16,1.7978615929337132e-09,0.0,-9.299820968866611e-10
-2.220446049250313e-16,-4.736408598660085e-10,0.0,-4.092909275388301e-10
2.220446049250313e-16,4.431040157015786e-09,0.0,-3.1580910109241245e-10
-3.3306690738754696e-16,1.6212950981753238e-09,0.0,-2.5376609147365038e-11
2.220446049250313e-16,6.067333835346746e-09,0.0,8.711791427140631e-11
0.0,1.9556125607777953e-10,0.0,-2.742456942095295e-10
0.0,1.2658043324620391e-08,0.0,1.0816643553068769e-10
0.0,-8.890107094927659e-10,0.0,1.468112742486481e-10
0.0,-2.358104755906254e-09,0.0,5.652822765433997e-10
0.0,-9.155279867556496e-11,0.0,2.119854625171059e-10
0.0,3.725503128215735e-10,0.0,-2.274699872906183e-10
0.0,-6.141535419112997e-10,0.0,5.39346978190025e-10
0.0,3.346929955405642e-10,0.0,-8.707021242893019e-10
0.0,1.1764286572679695e-09,0.0,1.5879560694154195e-09
0.0,-9.142078052915004e-10,0.0,2.0574728809563675e-09
0.0,-2.4986466090615184e-10,0.0,-1.4495021849469936e-09
0.0,-3.4715038343957604e-10,0.0,-8.931169359627233e-10
0.0,6.654410009132583e-11,0.0,8.755048686026613e-10
0.0,-1.6213443781998294e-11,0.0,-2.223125539213555e-09
0.0,1.0191163052342134e-09,0.0,-3.007019161449519e-10
0.0,6.863271434509599e-09,0.0,9.611544754539736e-10
0.9999999999999997,4.503369166464211e-09,0.0,5.123336765944231e-09
5.551115123125783e-16,1.510202825016904e-08,0.0,4.842246981162645e-09
-2.220446049250313e-16,1.9952445686755028e-07,0.0,7.467305365160825e-08
-4.440892098500626e-16,3.4772208366007364e-07,0.0,3.7749105885609435e-08
0.0,1.2952549255373924e-08,0.11740091678443076,4.685523617808939e-06
0.0,-3.370077905628924e-09,-0.0356358891326809,-3.4731701816781424e-06
0.0,2.4349400007395164e-08,-0.007450407495711575,5.87722588534234e-06
0.0,7.74955118743037e-08,0.03351644257742703,-3.763928998523624e-06
0.0,-6.019814975388725e-08,0.009581429623070958,-1.9365502339496743e-06
0.0,1.5779294813000885e-07,-0.14381841210658375,5.48344723938499e-07
0.0,-1.0001327268582825e-07,0.10339343968180525,-1.001314376480878e-06
0.0,2.9291935277342407e-08,0.012198304982951047,-1.7836894585343533e-06
0.0,6.051396468365055e-08,-0.06753929594693053,-8.250913197116469e-07
0.0,9.235187121703352e-08,0.005274200138316365,-1.023362528940192e-07
0.0,3.230132676890203e-08,0.041415810382144036,-6.242108611331792e-07
0.0,-7.539602790984641e-08,-0.05053612820265818,4.0894915400713267e-07
0.0,-2.5297299544035965e-08,0.02921930209696244,8.039443400775784e-07
0.0,-2.778509440304332e-08,0.02726297638119002,-1.8266011466039355e-06
0.9999999999999999,-1.1733177984751819e-08,0.05703164929927884,-1.5305704437196085e-08
1.1102230246251565e-16,-1.4263893888255563e-08,-0.012224062296394944,1.0589250450721014e-06
-2.220446049250313e-16,-2.05576014877806e-08,0.07032917965469987,-1.1743183222279189e-06
-1.1102230246251565e-16,-5.110428986654371e-08,-0.09971298442175014,-1.086334577848902e-06
0.0,4.529276509401825e-08,0.13862533057789372,-1.0087508599099227e-06
0.0,1.2483947955388428e-07,-0.01063589548667454,8.214677109208413e-07
0.0,1.708037643766148e-07,-0.06768382124981898,-2.897062586271199e-07
0.0,-3.2259777071892117e-10,-0.008286735893864305,-1.1249183899053602e-06
0.0,-4.540791564977553e-08,0.08372678192132454,-6.853596914879747e-07
0.0,-9.770097335604073e-08,-0.10298408923238922,-2.0099815856156056e-06
0.0,-8.676814218233635e-08,0.06038732642859346,-9.008248298414401e-07
0.0,-7.172741049998872e-08,0.0351865555003712,-6.315848168014782e-07
0.0,-5.55995740114668e-08,0.018473847893264894,-6.584815082533168e-07
0.0,-8.999177367741137e-08,-0.046278685759807425,-3.369554008259e-07
0.0,-7.177012975034814e-08,0.024967745751008685,-4.0221269728135675e-07
0.0,-2.0472757000789004e-08,-0.03475811699765208,8.567803888581714e-09
0.0,-2.1984362064131336e-08,-0.0013933162862891368,-7.534693509114736e-08
0.0,-2.1841107411546556e-08,-0.02706340525060069,-9.76577098299458e-08
0.9999999999999999,1.617736771208912e-08,0.01667150055684896,4.7232401811925186e-08
3.3306690738754696e-16,-2.249426245271035e-09,0.010130823803417899,1.5966903106345858e-07
-3.3306690738754696e-16,-2.7810876446210376e-08,-0.0651961982209528,-1.1463715736681475e-07
-1.1102230246251565e-16,-5.695138582950676e-09,0.05982358773438379,-2.4024996037042065e-08
0.0,2.9281207458708993e-10,-0.09206729086598786,3.32324088958557e-07
0.0,-3.5362892614188015e-10,0.08095618661860438,-9.72892667050474e-07
0.0,-2.642214780301799e-10,-0.059340608984968846,-2.644764026626942e-06
0.0,4.59021709531271e-11,0.07247009639051294,-3.311010004836155e-07
0.0,2.3349069899758487e-11,-0.04117936715660986,-3.0339688237290694e-07
0.0,3.466453790679225e-11,0.03926337957915127,-2.475334804330489e-06
1.0000000000000002,-4.80167572369794e-11,0.05804085335930842,-9.900151781039306e-07
-2.220446049250313e-16,8.015731411958881e-11,-0.07452491625226454,1.1410811566747657e-07
-1.1102230246251565e-16,-9.088262503675891e-11,0.009551573766366728,-7.962851668707999e-07
0.0,3.982821850101459e-11,-0.01009622645832553,-1.1062827979912988e-06
