F1_1,F1_2,F1_3,F1_4,F1_5,F1_6,F1_7,F1_8,F1_9,F1_10,F1_11,F1_12,F1_13,F1_14,F1_15,F1_16,F1_17,F1_18,F1_19,S1_1,S1_2,S1_3,S1_4,S1_5,S1_6,S1_7,S1_8,S1_9,S1_10,S1_11,S1_12,S1_13,S1_14,S1_15,S1_16,S1_17,S1_18,S1_19,F2_1,F2_2,F2_3,F2_4,F2_5,F2_6,F2_7,F2_8,F2_9,F2_10,F2_11,F2_12,F2_13,F2_14,F2_15,F2_16,F2_17,F2_18,F2_19,S2_1,S2_2,S2_3,S2_4,S2_5,S2_6,S2_7,S2_8,S2_9,S2_10,S2_11,S2_12,S2_13,S2_14,S2_15,S2_16,S2_17,S2_18,S2_19
1.341576050265477,1.3098681461903277,1.2466187686731276,1.3672432946431243,1.357172095834415,1.383870146827881,1.2820466508810395,1.3350000650054537,1.2736876430815909,1.3475319644261166,1.328940591432939,1.3688387036332275,1.3470561963681917,1.3182473240208818,1.3279823672225024,1.2575615062504881,1.3975028667897604,1.3019861402773738,1.3381500065659195,1.3654919224926512,1.3377937489008782,1.365616462116609,1.3607388721625584,1.2659209529788338,1.2992878009764877,1.3522370994372612,1.293356628424542,1.3214012666183144,1.2576195054548938,1.2335805916360225,1.288571842236969,1.248179951742685,1.316920223508391,1.3575417792661697,1.183785610613493,1.2693542986798874,1.2636640220488025,1.334672642142814,2.2170385454955978e-05,2.610579631436849e-05,3.190054176229751e-05,3.854607602988835e-05,4.2950529677909796e-05,4.769796651089564e-05,4.476252906897571e-05,4.6422157538472675e-05,4.3547522000153546e-05,4.1497337952023373e-05,3.9323846431216224e-05,3.3000621624523776e-05,3.066266635869397e-05,2.869580675906036e-05,2.4575729003117886e-05,2.4590255816292483e-05,2.2312256442091892e-05,1.8023858501692303e-05,1.5826241724425927e-05,1.3706662957702066e-05,1.1326877620376763e-05,1.0200768701906782e-05,8.349936160811922e-06,7.863956943765515e-06,6.738905449310551e-06,4.722319636130123e-06,3.86795193207945e-06,3.1369344469567294e-06,2.401648748673324e-06,1.8296659618499689e-06,1.1247353711496543e-06,1.1026722120277554e-06,9.148679964710027e-07,6.313961876003304e-07,6.072908206533611e-07,6.42401170125595e-07,4.6609348771653456e-07,3.3838522881524116e-07
0.0,0.0,0.0,0.0,1.0000000000000002,1.0,1.0000000000000002,1.0,1.0000000000000002,1.0,0.9999999999999999,0.9999999999999999,1.0000000000000002,0.9999999999999998,0.9999999999999998,0.9999999999999998,1.0,1.0,0.9999999999999999,1.0000000000000002,0.9999999999999999,0.9999999999999998,0.9999999999999997,0.9999999999999999,1.0,0.9999999999999999,1.0,1.0000000000000002,0.9999999999999997,1.0,1.0,0.9999999999999998,0.9999999999999997,0.9999999999999999,0.9999999999999999,0.9999999999999998,1.0,1.0,9.234792033296913e-08,1.2192572853564343e-07,1.4289939116451932e-07,3.213360592724257e-07,6.135096242587678e-07,7.992158373326674e-07,1.3636276321449259e-06,1.4716599480379956e-06,1.4389410580406548e-06,2.1952734186925226e-06,2.3682267283220428e-06,2.161348788831674e-06,1.806081263566739e-06,1.437786409042019e-06,9.740762436649675e-07,7.055443802528316e-07,5.031719382486699e-07,3.581352501669244e-07,2.7448432859955574e-07,3.6004410164380826e-08,3.3650743080926304e-08,1.8845894000918407e-08,9.952167250304455e-08,2.869267712313217e-08,6.790574147430561e-08,7.105896564496561e-08,1.312978653800201e-07,2.079168353930072e-07,4.1821932370567085e-07,1.0337494416035042e-06,2.8935655336681522e-06,6.393764260792523e-06,1.0733194358181208e-05,1.2049533688696102e-05,1.4772917256777874e-05,1.5527091727562946e-05,1.659134122746764e-05,1.5659960536140715e-05
1.239770444930443,1.2882654551498693,1.288344675164874,1.2312827907046004,1.266248410329224,1.229823877114708,1.2475919391906207,1.297003159086346,1.2769179263160348,1.2807958497266518,1.2519793911683124,1.275353953804349,1.2783987028065775,1.317176507112397,1.2823380855473399,1.2320302459703454,1.226560651578535,1.3227263621003404,1.3641484140295836,1.2681394745072812,1.2990011508294925,1.2720474724191342,1.2950003455565482,1.2759955926620363,1.2986798318611916,1.3078133494280437,1.3447436773331063,1.2842552291774185,1.2632685631961034,1.3037211809951996,1.3546021998441413,1.3528174166588807,1.2344127282922253,1.3305107682530837,1.3206548042745354,1.332884478165732,1.3025438539375858,1.2786229907910345,1.694641969152144e-05,2.3449331638403238e-05,2.740146082942374e-05,3.287063991592731e-05,2.9489425651263444e-05,2.536145348130958e-05,2.5307084615633358e-05,3.135855004074983e-05,3.6017146339872855e-05,3.9637902955291795e-05,4.2098154153791256e-05,4.7014373194542713e-05,4.1991960097220725e-05,4.258799017407e-05,3.7838569915038535e-05,3.32093517499743e-05,2.871570541174151e-05,3.390007368579973e-05,3.881740849465132e-05,9.059126796273631e-06,9.64727159953327e-06,1.0525999005039922e-05,1.1215374524908838e-05,1.1791957695095334e-05,1.2777535903296667e-05,1.3625364681502106e-05,1.533497252239613e-05,1.5858711140026572e-05,1.6448595852125435e-05,1.6674545895511984e-05,1.6252241312031402e-05,1.5298836478905288e-05,1.5337316108343656e-05,1.4655796621809714e-05,1.5198680648609297e-05,1.4854615801596083e-05,1.5581729985569837e-05,1.7745183868100867e-05
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9999999999999997,0.9999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,3.177938314724571e-08,2.8348664127264556e-08,3.878697061310277e-08,4.3440734032174076e-08,6.34441921221196e-08,8.716160273536389e-08,1.3012108439625082e-07,1.6558017534862302e-07,1.9675573952326887e-07,2.212468359630293e-07,2.867790669824899e-07,3.353418179585788e-07,3.7655495361832435e-07,3.6848547324552783e-07,3.6448557239054935e-07,3.8364213992281295e-07,3.741659895695193e-07,4.0884136467411734e-07,3.796232647346187e-07,3.6354850241337997e-10,2.1519747983589355e-09,2.839861068526517e-10,2.124972480199716e-08,3.405359311203782e-09,3.0997164945922863e-09,1.9458783473425e-09,4.446562995585879e-09,7.477135555156167e-09,1.0470264033557442e-08,1.125615578523309e-08,2.062023334303831e-08,4.420421468864788e-08,1.1111380473494137e-07,4.1009245705936336e-07,4.1678699744807093e-07,5.532980395628329e-07,1.0255224026423092e-06,1.0924805906142865e-06
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.968465556170031e-10,0.0,4.644761242289519e-10,1.9071762002997873e-09,3.3172681823678827e-10,1.6091940613360834e-09,4.630469896405032e-09,7.40821393119262e-09,1.8422378200710908e-08,3.16829630975235e-08,6.444289510909584e-08,1.3024565461705607e-07,1.651535725955e-07,1.8514620734322306e-07,2.9220618102954177e-07,1.7480904261901743e-07,1.2027495870370332e-07,9.822501425560404e-08,9.06363212038741e-08,0.0,1.6008080749863041e-09,3.5243846063792715e-09,1.555820500209748e-09,1.8601447604460475e-09,3.569950007831224e-09,5.513466905249231e-09,1.4931977121435124e-08,1.1793486009992194e-08,1.929502424502516e-08,2.109361272317756e-08,2.2576091929238374e-08,3.153992267357353e-08,4.5608818766140755e-08,7.335023859411649e-08,8.070610633126307e-08,9.010475352511093e-08,1.010909983278907e-07,1.273890688935353e-07
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,8.250886782690258e-08,5.905840678721575e-08,6.909667646937123e-08,7.500140419836043e-08,1.4185897398988345e-07,1.966264584041255e-07,1.4998314128433777e-07,2.0992550560094968e-07,2.2037573330635495e-07,2.3753368481038705e-07,2.275850164323856e-07,1.7213210838917804e-07,1.4685245233181377e-07,1.1803867323578743e-07,8.646821001434545e-08,8.498244383758901e-08,8.7034413809306e-08,1.0537899797213868e-07,1.0600101703062137e-07,0.0,0.0,0.0,1.7694402609791383e-10,4.6717135715468315e-11,5.35398075873772e-10,1.1791904119817787e-09,8.809369789197774e-10,5.605656253071523e-09,3.3979019509189355e-08,8.242603790620251e-08,1.1060608287039032e-07,1.694254621043001e-07,1.7890800023678822e-07,1.4157077217191726e-07,1.0480452772299031e-07,8.64664762900702e-08,7.108483011109001e-08,7.019316257128594e-08
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000000000002,0.9999999999999999,1.5301122369137943e-08,2.5249579138630907e-08,1.703728043089825e-08,1.5148458976099733e-08,1.1310455239055273e-08,2.4388529418217786e-08,5.6824658223320056e-08,4.112251996701843e-08,3.853971470846318e-08,4.438094052261476e-08,1.165208196596268e-07,2.3175964685151486e-07,2.4955584905228533e-07,3.8420155448193325e-07,5.549349282318872e-07,6.726498611442366e-07,6.519359715184692e-07,5.831893020058487e-07,6.762073951449566e-07,0.0,0.0,0.0,4.9191994921926605e-11,0.0,2.1820381945758528e-09,4.496183869662218e-10,3.1184828053199e-09,5.833883154338082e-09,1.7952192354897533e-08,8.884308435597177e-08,1.5748281114724705e-07,1.0248866004758383e-07,1.4897491453780277e-07,2.6214933939172625e-07,3.2710158563986625e-07,3.3511423396248575e-07,3.124939695453577e-07,4.1543257509601974e-07
0.0,0.0,0.0,0.9999999999999999,0.9999999999999999,1.0,1.0000000000000002,1.0,0.9999999999999999,0.9999999999999997,1.0,0.9999999999999999,1.0,0.9999999999999997,1.0000000000000002,0.9999999999999998,1.0000000000000002,0.9999999999999996,0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.441256861222655e-09,8.697467923646229e-09,1.6389327517352114e-08,3.648929585153837e-08,3.268705901504632e-08,3.2242963943218685e-08,9.387346757705473e-08,3.197190437731479e-07,5.060920187816009e-07,7.223570946734981e-07,7.086922380494797e-07,8.993900451059744e-07,1.0119002297415137e-06,1.098557743262063e-06,1.9300314647807682e-06,2.4347401449631435e-06,2.0473378299357137e-06,1.7226309410034446e-06,1.2648490837818826e-06,8.410774299250079e-10,0.0,0.0,0.0,4.898432770517047e-11,0.0,6.193546786548154e-11,1.37011899048467e-10,2.2485839579200473e-11,9.312025345264985e-10,3.3327244519654186e-09,4.978526813026463e-09,1.2723221187727064e-08,3.418222416229355e-08,6.441774473842088e-08,1.2233851052201316e-07,2.0949050423269e-07,2.4612243549881895e-07,2.0528420492382792e-07
1.234429027676443,1.307975091215712,1.3305539998404041,1.276152210011394,1.2735425467420065,1.3067893820427938,1.3191884153884712,1.315859562506811,1.2439370179363598,1.2934075340503528,1.3536232452454586,1.2454967507215071,1.2469635528707994,1.3349048956785539,1.2898278017642564,1.2792529301333728,1.2108231736831214,1.2865841980029729,1.2768100821863029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.9999999999999999,1.0,1.0,4.306112577978638e-06,3.92455654036894e-06,4.228803277328552e-06,3.7263970170897665e-06,2.8493744821389555e-06,2.4982253762573237e-06,2.01398837589295e-06,1.6349256725334272e-06,1.3184149679545953e-06,1.113920791340206e-06,1.025816112587563e-06,7.906653820555221e-07,8.884201747605402e-07,1.0423578601148619e-06,1.4058019473850435e-06,1.4813592770224204e-06,1.4486044051409408e-06,1.1257499465955334e-06,1.0124154812274355e-06,6.882544710151705e-07,4.543053307770606e-07,3.913730608928745e-07,3.4561188897441755e-07,2.2208910337440103e-07,1.7275453885190472e-07,1.1732997862168304e-07,9.040307134000613e-08,8.054492681708325e-08,7.917136954915804e-08,8.515637262007658e-08,7.425822943218918e-08,9.423444566891703e-08,1.1318907553459212e-07,9.806237457610223e-08,8.3934960315446e-08,7.134794728358429e-08,4.686418293431416e-08,3.4987288088927925e-08
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0000000000000002,1.0,0.9999999999999998,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0000000000000002,1.0,1.0000000000000002,1.0000000000000002,0.9999999999999999,1.0,1.0000000000000002,1.0000000000000002,0.9999999999999999,1.0000000000000002,0.9999999999999999,2.9977688287274876e-08,0.0,3.701918510623514e-09,6.056229100437349e-08,7.806255029052522e-08,6.827129030995139e-08,2.2304725111332858e-08,5.5060549009056103e-08,3.311430747388045e-08,2.519470641004773e-08,1.8173524196640755e-08,1.2412547256701601e-08,1.9590748490116992e-08,2.0545896362023087e-08,1.7230335114248873e-08,3.077970180953571e-08,3.10088102750683e-08,2.032278390018405e-08,2.249788391139873e-08,0.0,4.8664131613307404e-09,6.821762266184805e-09,8.887724050055112e-08,1.4083785693230766e-08,1.4787717939057643e-08,2.2347027228697413e-09,8.50140741692762e-09,2.8904373583493735e-08,1.4190756258969373e-08,2.0861067850930227e-08,2.3023184070325443e-08,2.1557875307109953e-08,2.2849231173793783e-08,1.880227324946304e-08,4.54152747408898e-08,4.128974335770863e-08,4.604874401792358e-08,4.724465583194615e-08
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.9999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2782456971247597e-09,8.005510698794183e-09,2.0359514740775355e-09,3.2502728897210177e-09,2.215663669202783e-09,2.474869842394867e-09,4.673910625196953e-09,3.4987983621448393e-09,4.975508649529558e-09,3.738151947985102e-08,6.34960501599835e-07,1.7563234791850845e-06,2.8373998929964726e-06,2.165990304092702e-06,7.101355862459968e-07,4.950528449398917e-07,3.898821674397368e-07,4.6229341990056125e-07,3.5041996682139143e-07,0.0,1.1682408707081039e-09,8.052560340754411e-10,3.6554603788374607e-10,5.304969574737583e-10,2.072194277280559e-10,9.801588318758548e-10,1.2872969190613758e-09,6.343435948741316e-09,1.1313524694855915e-08,1.1978209020213625e-07,5.622050309739279e-07,4.2079063860001044e-07,3.921755521218984e-07,1.6468119312662566e-07,1.0931239700084915e-07,9.673161542878006e-08,8.40861510198465e-08,6.885986643112574e-08
1.2739572244384867,1.3281514879073335,1.3135794171438113,1.2490035109720028,1.275735131933852,1.3488086793918566,1.3213075583779956,1.20596148710226,1.3403614067353047,1.3089384229848462,1.2916432954577333,1.293339451947416,1.3167073538399647,1.2565158992067773,1.3095818227929432,1.324746152652018,1.312205637770477,1.2888114105688022,1.3250972456184655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.346806895227928e-06,4.308481015868892e-06,5.035649473938975e-06,4.731912167699193e-06,4.732451543532079e-06,4.7068479034351185e-06,4.428068768902449e-06,4.130202864871535e-06,4.089984849997564e-06,4.186095293334802e-06,3.7399564234874562e-06,2.8211042490511316e-06,2.9694291242776672e-06,2.810680280163069e-06,2.0928308003931305e-06,1.994228318835667e-06,2.0408473005772975e-06,1.7893811559588357e-06,1.650433137001528e-06,1.5423236519040983e-07,1.0528107807772358e-07,6.092686497538579e-08,4.248694516206797e-08,4.4378893626628726e-08,3.602863394291944e-08,3.2568437546842685e-08,4.148539289872133e-08,4.786450062965741e-08,5.595505747635343e-08,4.592165652184121e-08,5.505568410058004e-08,6.854204208650571e-08,7.803726234101305e-08,7.709188736271244e-08,8.905832800110147e-08,1.0754351578157185e-07,1.4159730739038422e-07,1.5753386009009774e-07
0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0000000000000002,0.9999999999999997,1.0,1.0,1.0000000000000002,1.0,1.0,1.0000000000000002,1.0,0.9999999999999998,1.0,0.9999999999999999,0.0,0.0,0.9999999999999994,1.0000000000000002,1.0,0.9999999999999999,1.0,0.9999999999999998,1.0,1.0,1.0,0.9999999999999998,1.0,0.9999999999999999,1.0000000000000002,1.0,1.0000000000000002,0.9999999999999999,0.9999999999999998,6.70700978844252e-07,6.863763019282487e-07,1.451573223221203e-06,1.4480296613328391e-06,1.3708266237699718e-06,1.2132841447964892e-06,9.225689609593247e-07,7.873993865814555e-07,7.308766896585439e-07,6.370243625042349e-07,4.909781324613505e-07,3.31926935359661e-07,3.289790953431293e-07,2.915105952183694e-07,1.9936734361181152e-07,2.0081960911966234e-07,2.1177158515683914e-07,1.7182610321242464e-07,1.6684496273455807e-07,7.262282792908081e-07,6.214174192109567e-07,1.173939324417006e-06,1.0433398870191012e-06,1.0657323969098798e-06,1.0357460951126995e-06,8.742002648887137e-07,7.721605584265489e-07,6.97601097954248e-07,6.495757247648726e-07,5.077194600744405e-07,3.377000524551477e-07,3.310936477873838e-07,2.41711023818425e-07,1.66403118839753e-07,1.5954470029555522e-07,1.7023535008320324e-07,1.256156714646295e-07,1.1360856220221648e-07
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7881386371598752e-10,2.9390596623102284e-10,2.8521740524922734e-10,8.420911468132175e-10,8.582941085633066e-09,4.216504576604052e-08,4.9292614434648385e-08,2.5639561940238308e-08,1.342416431349136e-08,7.20060784331622e-09,7.448644012697514e-09,5.43425895394023e-09,5.705715477866136e-09,3.734440623404111e-09,4.9523316114630235e-09,8.55228599050406e-09,3.1305195591357915e-07,2.0153765873942574e-07,2.2393471397208486e-07,2.5294266663422605e-07,2.0807841707437547e-07,2.1439026625102998e-07,2.3018532857577156e-07,2.8325480201374375e-07,2.569913888805786e-07,1.6284882775607912e-07,9.340797078039031e-08,5.709210348925353e-08,7.636850085646074e-08,6.416500895056742e-08,3.397681460626245e-08,3.669087345059552e-08,2.4565688683253485e-08,2.2647687014654138e-08,2.5481732812693282e-08
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,0.9999999999999999,0.9999999999999998,1.0,9.522323409782985e-08,8.475148831621482e-08,5.7031695277487414e-08,2.0906500441952856e-08,2.6326389068742628e-08,2.2764064944169605e-08,1.575889911897832e-08,2.0471843953373536e-08,1.4150136351531727e-08,1.4128664460599794e-08,1.431656508898982e-08,9.575764758906758e-09,1.5829092925301325e-08,2.32074071959687e-08,1.5512724527155798e-08,2.8569869670036498e-08,2.8101443305672545e-08,1.8152377556646115e-08,1.4240851609059746e-08,1.2716578345894902e-08,8.755675828808762e-09,5.9728620271926046e-09,3.065854070616325e-09,3.8509237021422395e-09,4.3515438363783686e-09,1.7520268513759873e-09,2.2051266979072893e-09,3.9932020162725125e-09,2.433850704308682e-09,2.5422683014308943e-09,2.0123653077241955e-09,4.100203665480251e-09,4.366823791457364e-09,4.796860264555392e-09,7.970151782998869e-09,9.804334277774274e-09,1.1583508907619943e-08,1.1292990631517341e-08
1.0000000000000002,1.0,0.9999999999999998,1.0,1.0,1.0000000000000002,1.0,1.0000000000000002,1.0,0.9999999999999998,1.0000000000000002,1.0000000000000002,1.0,1.0000000000000002,1.0,1.0,1.0000000000000002,0.9999999999999999,0.9999999999999999,1.0000000000000002,1.0000000000000002,0.9999999999999994,1.0000000000000004,1.0,1.0,1.0,1.0,1.0,0.9999999999999997,1.0,1.0,1.0,1.0,1.0,1.0000000000000002,0.9999999999999999,1.0,0.9999999999999999,4.539634474554077e-07,3.5876060522355147e-07,5.337154505014041e-07,7.974686752731941e-07,8.308029521231219e-07,1.227017196470115e-06,1.5014083487585594e-06,2.1410101339824906e-06,2.4106702653625687e-06,2.3529757982032606e-06,2.1681957832697663e-06,1.992721331589564e-06,1.7944067508324223e-06,1.824591129206965e-06,1.764852629548841e-06,1.8847780893338495e-06,2.1455827209138078e-06,2.3014074486127356e-06,2.763735892585828e-06,7.0468224294018e-06,7.54795200919034e-06,8.793364759185352e-06,1.1367031765985302e-05,1.282133625863935e-05,1.4683577683172189e-05,1.607303311175201e-05,1.7635485892242287e-05,1.9530250028765295e-05,2.085904598061461e-05,2.358543824811932e-05,2.599881063360954e-05,2.3261595924850553e-05,2.2542954502569047e-05,2.25869562200387e-05,2.1835038023709785e-05,2.0630694962164853e-05,2.1619815925078e-05,2.2861034631205256e-05
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000000000002,0.9999999999999996,0.9999999999999998,0.9999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999996,2.2216068487068697e-07,2.1102236971159983e-07,2.790463810242727e-07,2.5275025592463864e-07,3.1215475928547674e-07,3.4913767308353274e-07,4.3163334453311106e-07,3.6061493347006035e-07,2.795437040958859e-07,2.72799434242188e-07,2.671969468792668e-07,1.3172139503581093e-07,1.4025963963604226e-07,1.1011279710260169e-07,6.75862402488292e-08,6.809032413457316e-08,5.1497552888690734e-08,4.2316411708043233e-08,4.474045098845636e-08,7.21066374609336e-08,5.527934483495756e-08,1.0090719229083334e-07,1.1176673737622878e-07,1.019755778486342e-07,9.337115649543649e-08,1.0267816321629653e-07,9.080187908239168e-08,9.212320009055475e-08,9.432985166313302e-08,8.076850335214659e-08,5.3645759123810424e-08,7.012311264986693e-08,7.42790490448897e-08,6.982393330190462e-08,6.831951715469131e-08,4.924218579560602e-08,3.575018006074515e-08,5.773622469007478e-08
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.9999999999999999,0.9999999999999999,1.1645741371246744e-09,0.0,6.432873955741769e-10,1.6175946893071115e-08,2.789377822054462e-08,7.700979729463597e-08,7.981626009012643e-08,8.097444208488014e-08,1.2306034733455817e-07,2.457752373175026e-07,2.665309807525773e-07,1.0249622022229232e-07,1.3342991422859996e-07,7.578493352866644e-08,5.389027393221113e-08,4.431843265706448e-08,3.605428400277333e-08,4.6896013472519374e-08,8.982666308554598e-08,3.3565466961427147e-09,1.067894483952614e-09,1.7897825721480132e-09,1.0344595700040315e-07,4.949810559651268e-07,9.997248980653239e-07,8.31420936719951e-07,1.0754286392966605e-06,1.105980373949933e-06,5.516671734540069e-07,3.0781886124486845e-07,1.6349532714343695e-07,7.767129730495981e-08,5.145451762444964e-08,2.3049331154822995e-08,2.2795237164530134e-08,2.6030963162781973e-08,3.552444347576511e-08,5.2245425408159464e-08
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999997,1.0000000000000002,0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6294669680227968e-08,3.254327438639848e-08,7.396139536375302e-08,1.2381688350160402e-07,1.2894677290375966e-07,1.2237210214038897e-07,1.221568226128511e-07,1.16539421668449e-07,1.5649224849312304e-07,1.9157294701699356e-07,1.6430358300567606e-07,1.2512999703062633e-07,1.6044159494299494e-07,1.8170487123825296e-07,1.569834964243455e-07,2.126307506955527e-07,1.6187077775953184e-07,1.7109417740357458e-07,1.8942344297556702e-07,8.917556577614505e-08,1.0510973851296512e-07,1.0556864644684083e-07,5.9399529206416445e-08,4.224731604551835e-08,4.7640843092722204e-08,3.9484878122664214e-08,2.9748801644302603e-08,2.226498558854928e-08,2.240409013865019e-08,1.6475279096539452e-08,6.909900696072668e-09,8.358524716811643e-09,5.15736275907841e-09,3.7049109002929014e-09,5.4195747889451695e-09,4.659503999304704e-09,3.538222581589423e-09,1.9565814413091685e-09
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000000000002,0.9999999999999999,1.0,0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1734052023371077e-07,1.0569993520448407e-07,1.6686688439904173e-07,1.530792239634593e-07,1.8883549586234948e-07,1.9053125583923246e-07,1.8017708356410366e-07,1.655189166172022e-07,1.8182869467864294e-07,1.6699611080639442e-07,1.50851928992779e-07,1.08984986724181e-07,1.1537981023934662e-07,1.0077110914608057e-07,9.706640824447277e-08,1.180536543188282e-07,9.048420679391711e-08,6.117445288111867e-08,6.410938127032751e-08,1.2820607331320843e-08,1.1167078628471216e-08,1.2268101878820658e-08,2.2513539477131417e-08,3.72716481678026e-08,6.117747055611745e-08,8.260320534247967e-08,8.00559650571131e-08,8.832042084350177e-08,1.0693621277368948e-07,1.0129450700446796e-07,9.190767116251664e-08,9.546576151819863e-08,7.606635819001894e-08,7.576614358129063e-08,7.132586681279917e-08,5.875459514470549e-08,4.09986640192983e-08,3.5361150096946405e-08
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000000000002,1.0000000000000002,1.0,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000004,1.0000000000000004,1.0,0.9999999999999999,0.9999999999999998,1.0,0.0,0.0,0.0,4.695346000893608e-10,6.477679947991533e-10,2.83906209097573e-09,3.4380814306622653e-09,2.7007416469881916e-09,2.4833501699461636e-09,2.2398943810841843e-09,2.9750387042781766e-09,5.403345970655948e-09,3.561799877260796e-09,3.2882454092941772e-09,3.580197183161715e-09,3.6685495530264235e-09,3.220743005627469e-09,4.022825339511371e-09,5.6338367304675785e-09,1.8848598881682223e-08,4.792982752910291e-08,5.500806370406508e-08,1.7066163096046694e-07,2.6848199041751286e-07,2.704374708173418e-07,2.626398696747856e-07,2.163570201219045e-07,2.0670439226933013e-07,2.1396997311740052e-07,1.6971790728348424e-07,1.2523970980282683e-07,1.0890784594153046e-07,8.225728649335906e-08,6.946313071409805e-08,5.214298290923125e-08,6.389239217696741e-08,6.806853036778193e-08,6.974083248678653e-08
